ID	Accession	Dataset	Genome assembly	Output type	Technical replicates	Biological replicates	Download URL	linecount
/files/ENCFF841CBQ/	ENCFF841CBQ	/experiments/ENCSR080XEY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF841CBQ/@@download/ENCFF841CBQ.bed.gz	300000
/files/ENCFF841IWY/	ENCFF841IWY	/experiments/ENCSR598TIR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF841IWY/@@download/ENCFF841IWY.bed.gz	300000
/files/ENCFF842GBC/	ENCFF842GBC	/experiments/ENCSR000DMM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF842GBC/@@download/ENCFF842GBC.bed.gz	300000
/files/ENCFF842HZT/	ENCFF842HZT	/experiments/ENCSR000FAY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF842HZT/@@download/ENCFF842HZT.bed.gz	300000
/files/ENCFF842RKM/	ENCFF842RKM	/experiments/ENCSR338DGO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF842RKM/@@download/ENCFF842RKM.bed.gz	64944
/files/ENCFF843HDK/	ENCFF843HDK	/experiments/ENCSR976TBC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF843HDK/@@download/ENCFF843HDK.bed.gz	2863
/files/ENCFF843NDF/	ENCFF843NDF	/experiments/ENCSR226QQM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF843NDF/@@download/ENCFF843NDF.bed.gz	300000
/files/ENCFF843UHP/	ENCFF843UHP	/experiments/ENCSR377BLZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF843UHP/@@download/ENCFF843UHP.bed.gz	15845
/files/ENCFF843VHC/	ENCFF843VHC	/experiments/ENCSR000DWE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF843VHC/@@download/ENCFF843VHC.bed.gz	44722
/files/ENCFF843ZDE/	ENCFF843ZDE	/experiments/ENCSR481YWD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF843ZDE/@@download/ENCFF843ZDE.bed.gz	300000
/files/ENCFF844QFF/	ENCFF844QFF	/experiments/ENCSR581CVA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF844QFF/@@download/ENCFF844QFF.bed.gz	332
/files/ENCFF845ITN/	ENCFF845ITN	/experiments/ENCSR200CUA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF845ITN/@@download/ENCFF845ITN.bed.gz	300000
/files/ENCFF845KTS/	ENCFF845KTS	/experiments/ENCSR000EDP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF845KTS/@@download/ENCFF845KTS.bed.gz	300000
/files/ENCFF845MDX/	ENCFF845MDX	/experiments/ENCSR182QWU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF845MDX/@@download/ENCFF845MDX.bed.gz	9035
/files/ENCFF845NAG/	ENCFF845NAG	/experiments/ENCSR000DMY/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF845NAG/@@download/ENCFF845NAG.bed.gz	43107
/files/ENCFF845XVK/	ENCFF845XVK	/experiments/ENCSR608XTF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF845XVK/@@download/ENCFF845XVK.bed.gz	300000
/files/ENCFF846CNP/	ENCFF846CNP	/experiments/ENCSR000DKR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF846CNP/@@download/ENCFF846CNP.bed.gz	300000
/files/ENCFF846FYU/	ENCFF846FYU	/experiments/ENCSR252QYR/	GRCh38	optimal idr thresholded peaks	1_1,1_2,2_1	1,2	/files/ENCFF846FYU/@@download/ENCFF846FYU.bed.gz	48264
/files/ENCFF846XTY/	ENCFF846XTY	/experiments/ENCSR000BJR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF846XTY/@@download/ENCFF846XTY.bed.gz	59011
/files/ENCFF847BWZ/	ENCFF847BWZ	/experiments/ENCSR340BXT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF847BWZ/@@download/ENCFF847BWZ.bed.gz	20287
/files/ENCFF847DXY/	ENCFF847DXY	/experiments/ENCSR000DZK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF847DXY/@@download/ENCFF847DXY.bed.gz	15648
/files/ENCFF847HKF/	ENCFF847HKF	/experiments/ENCSR000APF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF847HKF/@@download/ENCFF847HKF.bed.gz	300000
/files/ENCFF847JMS/	ENCFF847JMS	/experiments/ENCSR018MSO/	GRCh38	peaks and background as input for IDR	3_1,4_1	3,4	/files/ENCFF847JMS/@@download/ENCFF847JMS.bed.gz	300000
/files/ENCFF848DAA/	ENCFF848DAA	/experiments/ENCSR511CUH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF848DAA/@@download/ENCFF848DAA.bed.gz	300000
/files/ENCFF848GBZ/	ENCFF848GBZ	/experiments/ENCSR000BSA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF848GBZ/@@download/ENCFF848GBZ.bed.gz	300000
/files/ENCFF849NNY/	ENCFF849NNY	/experiments/ENCSR000DZX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF849NNY/@@download/ENCFF849NNY.bed.gz	300000
/files/ENCFF849RKF/	ENCFF849RKF	/experiments/ENCSR130VQL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF849RKF/@@download/ENCFF849RKF.bed.gz	300000
/files/ENCFF849RZK/	ENCFF849RZK	/experiments/ENCSR624GNZ/	GRCh38	peaks and background as input for IDR	1_1,1_2,2_1,2_2	1,2	/files/ENCFF849RZK/@@download/ENCFF849RZK.bed.gz	300000
/files/ENCFF849SJE/	ENCFF849SJE	/experiments/ENCSR000BMF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF849SJE/@@download/ENCFF849SJE.bed.gz	300000
/files/ENCFF849UXV/	ENCFF849UXV	/experiments/ENCSR665UFC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF849UXV/@@download/ENCFF849UXV.bed.gz	300000
/files/ENCFF850DQJ/	ENCFF850DQJ	/experiments/ENCSR315NAC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF850DQJ/@@download/ENCFF850DQJ.bed.gz	53783
/files/ENCFF851EKF/	ENCFF851EKF	/experiments/ENCSR196HGZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF851EKF/@@download/ENCFF851EKF.bed.gz	300000
/files/ENCFF851EMI/	ENCFF851EMI	/experiments/ENCSR000EUU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF851EMI/@@download/ENCFF851EMI.bed.gz	300000
/files/ENCFF851UTY/	ENCFF851UTY	/experiments/ENCSR000BPS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF851UTY/@@download/ENCFF851UTY.bed.gz	11014
/files/ENCFF851YHG/	ENCFF851YHG	/experiments/ENCSR000EBQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF851YHG/@@download/ENCFF851YHG.bed.gz	12904
/files/ENCFF852ADG/	ENCFF852ADG	/experiments/ENCSR397DQC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF852ADG/@@download/ENCFF852ADG.bed.gz	300000
/files/ENCFF852HVU/	ENCFF852HVU	/experiments/ENCSR934JDG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF852HVU/@@download/ENCFF852HVU.bed.gz	300000
/files/ENCFF852JPW/	ENCFF852JPW	/experiments/ENCSR767XSF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF852JPW/@@download/ENCFF852JPW.bed.gz	6729
/files/ENCFF852NOL/	ENCFF852NOL	/experiments/ENCSR000BNM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF852NOL/@@download/ENCFF852NOL.bed.gz	685
/files/ENCFF852QSW/	ENCFF852QSW	/experiments/ENCSR711UOA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF852QSW/@@download/ENCFF852QSW.bed.gz	300000
/files/ENCFF853ZFN/	ENCFF853ZFN	/experiments/ENCSR461ZJT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF853ZFN/@@download/ENCFF853ZFN.bed.gz	300000
/files/ENCFF854LGO/	ENCFF854LGO	/experiments/ENCSR160QYK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF854LGO/@@download/ENCFF854LGO.bed.gz	300000
/files/ENCFF854RBH/	ENCFF854RBH	/experiments/ENCSR000BLX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF854RBH/@@download/ENCFF854RBH.bed.gz	300000
/files/ENCFF854RVF/	ENCFF854RVF	/experiments/ENCSR000DPB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF854RVF/@@download/ENCFF854RVF.bed.gz	51904
/files/ENCFF855ANW/	ENCFF855ANW	/experiments/ENCSR418RRF/	GRCh38	peaks and background as input for IDR	1_1,2_1,2_2	1,2	/files/ENCFF855ANW/@@download/ENCFF855ANW.bed.gz	300000
/files/ENCFF855CUN/	ENCFF855CUN	/experiments/ENCSR546IHU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF855CUN/@@download/ENCFF855CUN.bed.gz	10454
/files/ENCFF855KNL/	ENCFF855KNL	/experiments/ENCSR856JJB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF855KNL/@@download/ENCFF855KNL.bed.gz	105581
/files/ENCFF855SJG/	ENCFF855SJG	/experiments/ENCSR251OVJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF855SJG/@@download/ENCFF855SJG.bed.gz	12014
/files/ENCFF855WTK/	ENCFF855WTK	/experiments/ENCSR000BMG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF855WTK/@@download/ENCFF855WTK.bed.gz	300000
/files/ENCFF855XBY/	ENCFF855XBY	/experiments/ENCSR535DIA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF855XBY/@@download/ENCFF855XBY.bed.gz	40305
/files/ENCFF856AUX/	ENCFF856AUX	/experiments/ENCSR027UFT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF856AUX/@@download/ENCFF856AUX.bed.gz	19403
/files/ENCFF856BRP/	ENCFF856BRP	/experiments/ENCSR000FAX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF856BRP/@@download/ENCFF856BRP.bed.gz	300000
/files/ENCFF856HUK/	ENCFF856HUK	/experiments/ENCSR910JAI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF856HUK/@@download/ENCFF856HUK.bed.gz	26118
/files/ENCFF856HYC/	ENCFF856HYC	/experiments/ENCSR412CTM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF856HYC/@@download/ENCFF856HYC.bed.gz	2454
/files/ENCFF856VSR/	ENCFF856VSR	/experiments/ENCSR000ARE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF856VSR/@@download/ENCFF856VSR.bed.gz	300000
/files/ENCFF856ZVM/	ENCFF856ZVM	/experiments/ENCSR004PLU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF856ZVM/@@download/ENCFF856ZVM.bed.gz	300000
/files/ENCFF857GCN/	ENCFF857GCN	/experiments/ENCSR538RDA/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF857GCN/@@download/ENCFF857GCN.bed.gz	300000
/files/ENCFF857GVA/	ENCFF857GVA	/experiments/ENCSR000FAU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF857GVA/@@download/ENCFF857GVA.bed.gz	300000
/files/ENCFF857MEZ/	ENCFF857MEZ	/experiments/ENCSR334KIQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF857MEZ/@@download/ENCFF857MEZ.bed.gz	300000
/files/ENCFF858BKR/	ENCFF858BKR	/experiments/ENCSR360HRA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF858BKR/@@download/ENCFF858BKR.bed.gz	300000
/files/ENCFF858FBZ/	ENCFF858FBZ	/experiments/ENCSR128IYN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF858FBZ/@@download/ENCFF858FBZ.bed.gz	275
/files/ENCFF858PRX/	ENCFF858PRX	/experiments/ENCSR000EGH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF858PRX/@@download/ENCFF858PRX.bed.gz	300000
/files/ENCFF858WPR/	ENCFF858WPR	/experiments/ENCSR791AGT/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF858WPR/@@download/ENCFF858WPR.bed.gz	6750
/files/ENCFF859MBC/	ENCFF859MBC	/experiments/ENCSR081WLS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF859MBC/@@download/ENCFF859MBC.bed.gz	7851
/files/ENCFF859VUR/	ENCFF859VUR	/experiments/ENCSR665UFC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF859VUR/@@download/ENCFF859VUR.bed.gz	13471
/files/ENCFF860BMK/	ENCFF860BMK	/experiments/ENCSR362CPB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF860BMK/@@download/ENCFF860BMK.bed.gz	300000
/files/ENCFF860DHS/	ENCFF860DHS	/experiments/ENCSR000EUZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF860DHS/@@download/ENCFF860DHS.bed.gz	29214
/files/ENCFF860DSJ/	ENCFF860DSJ	/experiments/ENCSR770PQN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF860DSJ/@@download/ENCFF860DSJ.bed.gz	12559
/files/ENCFF860IXB/	ENCFF860IXB	/experiments/ENCSR746XEG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF860IXB/@@download/ENCFF860IXB.bed.gz	6017
/files/ENCFF860LFC/	ENCFF860LFC	/experiments/ENCSR634OAQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF860LFC/@@download/ENCFF860LFC.bed.gz	300000
/files/ENCFF861NDU/	ENCFF861NDU	/experiments/ENCSR000DND/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF861NDU/@@download/ENCFF861NDU.bed.gz	32942
/files/ENCFF861NZS/	ENCFF861NZS	/experiments/ENCSR000EDO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF861NZS/@@download/ENCFF861NZS.bed.gz	300000
/files/ENCFF862DEO/	ENCFF862DEO	/experiments/ENCSR832DMO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF862DEO/@@download/ENCFF862DEO.bed.gz	1181
/files/ENCFF862DXR/	ENCFF862DXR	/experiments/ENCSR000BQI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF862DXR/@@download/ENCFF862DXR.bed.gz	20260
/files/ENCFF862SHH/	ENCFF862SHH	/experiments/ENCSR000EZX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF862SHH/@@download/ENCFF862SHH.bed.gz	300000
/files/ENCFF862SVA/	ENCFF862SVA	/experiments/ENCSR000BNV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF862SVA/@@download/ENCFF862SVA.bed.gz	300000
/files/ENCFF863ATX/	ENCFF863ATX	/experiments/ENCSR000EDT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF863ATX/@@download/ENCFF863ATX.bed.gz	18200
/files/ENCFF863CTN/	ENCFF863CTN	/experiments/ENCSR000DZE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF863CTN/@@download/ENCFF863CTN.bed.gz	8619
/files/ENCFF863QLQ/	ENCFF863QLQ	/experiments/ENCSR178DEG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF863QLQ/@@download/ENCFF863QLQ.bed.gz	300000
/files/ENCFF863WCN/	ENCFF863WCN	/experiments/ENCSR926KTP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF863WCN/@@download/ENCFF863WCN.bed.gz	9349
/files/ENCFF863YLX/	ENCFF863YLX	/experiments/ENCSR906PCS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF863YLX/@@download/ENCFF863YLX.bed.gz	5527
/files/ENCFF864BPS/	ENCFF864BPS	/experiments/ENCSR707QWA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF864BPS/@@download/ENCFF864BPS.bed.gz	300000
/files/ENCFF864NSW/	ENCFF864NSW	/experiments/ENCSR000BGU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF864NSW/@@download/ENCFF864NSW.bed.gz	42446
/files/ENCFF864QQC/	ENCFF864QQC	/experiments/ENCSR030TJP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF864QQC/@@download/ENCFF864QQC.bed.gz	300000
/files/ENCFF864TFH/	ENCFF864TFH	/experiments/ENCSR000BJE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF864TFH/@@download/ENCFF864TFH.bed.gz	5795
/files/ENCFF864WDT/	ENCFF864WDT	/experiments/ENCSR547LKC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF864WDT/@@download/ENCFF864WDT.bed.gz	300000
/files/ENCFF865HWY/	ENCFF865HWY	/experiments/ENCSR513UQG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF865HWY/@@download/ENCFF865HWY.bed.gz	300000
/files/ENCFF865OKF/	ENCFF865OKF	/experiments/ENCSR532EMP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF865OKF/@@download/ENCFF865OKF.bed.gz	5907
/files/ENCFF865UDD/	ENCFF865UDD	/experiments/ENCSR000DZD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF865UDD/@@download/ENCFF865UDD.bed.gz	19321
/files/ENCFF865UNN/	ENCFF865UNN	/experiments/ENCSR000BPZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF865UNN/@@download/ENCFF865UNN.bed.gz	300000
/files/ENCFF866VMS/	ENCFF866VMS	/experiments/ENCSR210MET/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF866VMS/@@download/ENCFF866VMS.bed.gz	300000
/files/ENCFF867BUQ/	ENCFF867BUQ	/experiments/ENCSR000DWH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF867BUQ/@@download/ENCFF867BUQ.bed.gz	62261
/files/ENCFF867DSB/	ENCFF867DSB	/experiments/ENCSR920ASP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF867DSB/@@download/ENCFF867DSB.bed.gz	300000
/files/ENCFF867EKJ/	ENCFF867EKJ	/experiments/ENCSR364SNE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF867EKJ/@@download/ENCFF867EKJ.bed.gz	300000
/files/ENCFF867NYH/	ENCFF867NYH	/experiments/ENCSR795IYP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF867NYH/@@download/ENCFF867NYH.bed.gz	300000
/files/ENCFF867WWZ/	ENCFF867WWZ	/experiments/ENCSR237TFX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF867WWZ/@@download/ENCFF867WWZ.bed.gz	8713
/files/ENCFF868BIT/	ENCFF868BIT	/experiments/ENCSR000DJW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF868BIT/@@download/ENCFF868BIT.bed.gz	779
/files/ENCFF868SWL/	ENCFF868SWL	/experiments/ENCSR000EGB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF868SWL/@@download/ENCFF868SWL.bed.gz	15693
/files/ENCFF868TRF/	ENCFF868TRF	/experiments/ENCSR076EZB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF868TRF/@@download/ENCFF868TRF.bed.gz	25107
/files/ENCFF868UEY/	ENCFF868UEY	/experiments/ENCSR342THD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF868UEY/@@download/ENCFF868UEY.bed.gz	300000
/files/ENCFF868UOJ/	ENCFF868UOJ	/experiments/ENCSR587OQL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF868UOJ/@@download/ENCFF868UOJ.bed.gz	40195
/files/ENCFF869BYK/	ENCFF869BYK	/experiments/ENCSR241LIH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF869BYK/@@download/ENCFF869BYK.bed.gz	9775
/files/ENCFF869HCI/	ENCFF869HCI	/experiments/ENCSR000EHL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF869HCI/@@download/ENCFF869HCI.bed.gz	300000
/files/ENCFF869NMB/	ENCFF869NMB	/experiments/ENCSR233MWH/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF869NMB/@@download/ENCFF869NMB.bed.gz	1378
/files/ENCFF870LJV/	ENCFF870LJV	/experiments/ENCSR030TJP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF870LJV/@@download/ENCFF870LJV.bed.gz	19811
/files/ENCFF870SFJ/	ENCFF870SFJ	/experiments/ENCSR000BHO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF870SFJ/@@download/ENCFF870SFJ.bed.gz	28899
/files/ENCFF871LZM/	ENCFF871LZM	/experiments/ENCSR016UEH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF871LZM/@@download/ENCFF871LZM.bed.gz	6836
/files/ENCFF871MFK/	ENCFF871MFK	/experiments/ENCSR197ALX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF871MFK/@@download/ENCFF871MFK.bed.gz	300000
/files/ENCFF871TVQ/	ENCFF871TVQ	/experiments/ENCSR827NWO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF871TVQ/@@download/ENCFF871TVQ.bed.gz	300000
/files/ENCFF871YRG/	ENCFF871YRG	/experiments/ENCSR784FYS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF871YRG/@@download/ENCFF871YRG.bed.gz	50191
/files/ENCFF872ETJ/	ENCFF872ETJ	/experiments/ENCSR000BHN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF872ETJ/@@download/ENCFF872ETJ.bed.gz	300000
/files/ENCFF872LJF/	ENCFF872LJF	/experiments/ENCSR505NMN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF872LJF/@@download/ENCFF872LJF.bed.gz	300000
/files/ENCFF872MGU/	ENCFF872MGU	/experiments/ENCSR000BLE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF872MGU/@@download/ENCFF872MGU.bed.gz	56991
/files/ENCFF873ARU/	ENCFF873ARU	/experiments/ENCSR872BOU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF873ARU/@@download/ENCFF873ARU.bed.gz	300000
/files/ENCFF873DJD/	ENCFF873DJD	/experiments/ENCSR000DYS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF873DJD/@@download/ENCFF873DJD.bed.gz	7452
/files/ENCFF873LHT/	ENCFF873LHT	/experiments/ENCSR000AKO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF873LHT/@@download/ENCFF873LHT.bed.gz	300000
/files/ENCFF873OHG/	ENCFF873OHG	/experiments/ENCSR019KPC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF873OHG/@@download/ENCFF873OHG.bed.gz	2417
/files/ENCFF873SVI/	ENCFF873SVI	/experiments/ENCSR555PBN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF873SVI/@@download/ENCFF873SVI.bed.gz	12655
/files/ENCFF874LAC/	ENCFF874LAC	/experiments/ENCSR087NSR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF874LAC/@@download/ENCFF874LAC.bed.gz	15167
/files/ENCFF874PIO/	ENCFF874PIO	/experiments/ENCSR142IGM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF874PIO/@@download/ENCFF874PIO.bed.gz	58946
/files/ENCFF874VFZ/	ENCFF874VFZ	/experiments/ENCSR000BLS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF874VFZ/@@download/ENCFF874VFZ.bed.gz	60293
/files/ENCFF874WUJ/	ENCFF874WUJ	/experiments/ENCSR175EOM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF874WUJ/@@download/ENCFF874WUJ.bed.gz	300000
/files/ENCFF875HHT/	ENCFF875HHT	/experiments/ENCSR000DPC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF875HHT/@@download/ENCFF875HHT.bed.gz	28079
/files/ENCFF875MWW/	ENCFF875MWW	/experiments/ENCSR076STQ/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF875MWW/@@download/ENCFF875MWW.bed.gz	300000
/files/ENCFF875VQM/	ENCFF875VQM	/experiments/ENCSR490LWA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF875VQM/@@download/ENCFF875VQM.bed.gz	300000
/files/ENCFF875ZPV/	ENCFF875ZPV	/experiments/ENCSR156APP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF875ZPV/@@download/ENCFF875ZPV.bed.gz	4952
/files/ENCFF876GXQ/	ENCFF876GXQ	/experiments/ENCSR219NRT/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF876GXQ/@@download/ENCFF876GXQ.bed.gz	2705
/files/ENCFF876VKI/	ENCFF876VKI	/experiments/ENCSR167XFW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF876VKI/@@download/ENCFF876VKI.bed.gz	300000
/files/ENCFF876YXB/	ENCFF876YXB	/experiments/ENCSR000DTO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF876YXB/@@download/ENCFF876YXB.bed.gz	300000
/files/ENCFF877BPJ/	ENCFF877BPJ	/experiments/ENCSR000BHD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF877BPJ/@@download/ENCFF877BPJ.bed.gz	300000
